label,cleaned_text
0,Happy kezao we made her a card she is definitely earnt her ifttt0adKut0 pictwittercom0qPMxDld0d
1,Happy Mothers Day infolesley Thank you for always supporting me and always pulling it out of the bag Stay safe and hopefully see you soon love elishamwhelan pictwittercomVr0qbnokH0
1,Happy mum can not quite believe it has been 00 years I was 00 no children You were not a grandparent you would be so proud of these kids your grandkids minus 0 Just wish they had their own memories of you Hope you love the flowers Gone but never forgotten pictwittercomY0ePhFcNdx
1,Happy Mothers Day to all the wonderful mums out there http propertydebtcouk pictwittercomZPohm0Pqwj
1,Found a use for some of our collection of wine bottles ifttt0UoFUBM pictwittercom0AQ0YxRBDW
2,I am with you I am in Australia and mothers day here is the 00th May which happens to be my big birthday So I have to wait till next year and pretend that is my big birthday Somehow loose a year Guess that is when I start lying about my age Happy Mothers day to your mum
0,To my mom my sister my sisters in law Happy happy mothers day with you all wish you gudhealth all be safe love uWajah akan menciumWajah akan mencium PendekarCrypto Arwan00000000 DavidGettman0 Gudluck
2,Happy Mothers Day to you all Heres a sneak peek into the everyday lives of dlabs moms They keep their sanity and their kids attention by planning workouts watching avocados grow delegating cooking and chores pictwittercomfQq0crNvx0
2,Mama Thank you for protecting us from all the travails of life A friend told me today is Catholic Mothering Sunday in the East Happy Mothers Day to all your beautiful Mums compBT0f0J0ms igshid=cg0t00ltokig
2,Happy to all the great mums out there in the I know that things might be a bit different than what we were planning today But let us all be grateful for the little sweet things x pictwittercom0knE00dAPD
1,Happy Mothers Day Mum Thanks for everything you have done for me Best mum ever Love you lots x Wetherby compBCWW0uF0w0 igshid=ysj0c00p00gz
2,Happy Mothers Day to my fabulous mum in Cyprus on lockdown with all her cats and bottles of wine x x x pictwittercomNIo0Py0a0Q
0,liamcunningham0 RozannaPurcell Tara Flynn kevinmcgahern bazashmawy and more reflect on the important role play in our lives Happy to all our amazing mums You are so vital loved appreciated IrishAid bitly00eBPW0
1,Happy Mothers Day to my gorgeous Mum Wow I miss you so much Every time I watch I love the bit where you say I can not believe that little horror grew up to do this Classic I could not have done it without you Mum You were the wind beneath my wings pictwittercompAJ0e0KrgE
0,Happy Mothers Day to the best woman i know Love you to the moon and back Have an amazing day compBCSCT0nhYk igshid=ku0erxle00av
2,Happy Mothers Day We know UK Mothers Day was yesterday but we feel an extra day of wishing you will not hurt You are the stars behind the scenes that keep shining and guiding us all no matter where you are pictwittercomY00OmkCTFc
1,The word Mother is beyond the letters but full of power Peakware celebrates all mothers in the world today Happy Mothers day oilandgas pictwittercomOOMBCe0QL0
0,Happy mothers day to all you lovely mums out there Also please share a thought for those of us that wish our mums was still here to celebrate
1,Woman Yes We Wear Too Many Hats Perhaps Our Reason For Being Emotional Beings I Still Love Being A Woman HAPPY MOTHERS DAY compBCeHDnlUyr igshid=0tlcfp0fl0is0
0,Happy mothers day Celebrating our extraordinary super mums with this mix Press play enjoy http BoomlnktoDearMamaPlayli stTW pictwittercomnwsuanp0jR
2,Happy Thank you for sharing Big thank you to Alannah from County Wicklow for this fab card for her mum Keep sending your artwork pictwittercomAff0cLArNc
1,HAPPY FCKING MOTHERS DAY This is the genius spawned from the hilariously talented kirstyrobboward and Wedonthatemen Give it a watch have a giggle youtubeSsn0E0Q0tf0
0,Happy Mothers Day mum you may have been gone for a long time but you are in my thoughts everyday compBCp0GBHi0F igshid=0uik0r0lob0ax
1,Happy mothers day to my phenemonal mum JSeddaoui She has sacrificed a lot for myself Amel and Ayman Her dedication to her job and the NHS has never waveired and this must be recognised now more than ever We are all very proud children pictwittercomGhjWiPHMEY
1,Happy Heres my Hubby serving my moms baked pasta learned from my grandmother I wish to all the families the greatest Mothers Day and do not be a on pictwittercomSi0wjiN0Y0
1,Happy Mothers Day to all the astonishing marvellous and strong women that this day is set aside for I hope you are able to have a wonderful day Happy Mothers Day pictwittercomawrMGIRJmz
2,Happy MOTHERS DAY to all mothers around the world We appreciate all you do compBCTSifF0a0 igshid=0vc00mpijyyt0
2,Happy Mothers day to all the Mothers in the world we at The Overflow Properties we celebrate you all thanks for been there for Us compBC00RPDwNr igshid=0a0in0s0u0000
2,I cycled 00 mile round trip to say happy mothers day to my mum through the conservatory window from the garden Loads of groups of lads about going to get worse if weather good Stay in your fking houses or a safe distance
2,Happy Mothers Day to my amazing Mum and the special Mums out there a strange one this year but next year we will celebrate all together compBCVvs0nOVOy BfOLhdEMmr0nW0LmN0ALTwZw00igshid=0tokur0egduzd
0,Happy Mothers Day to my queen I hope you have had lovely day Thank you for everything I love you compBDInQ0hXxh igshid=0xnlvy0xad0pp
2,Happy Mothers day to all the mums and dog mums out there Woolacombe compBCuZ0HAWqV igshid=0st0fab0heo00
1,kl `m wjmy` mht l`lm bkhyr Happy Mothers day pictwittercomgYI0vrtPwc
0,thismorning happy mothers day to my amazing mum Margo So sad you can not come visit us and being 000mils away is so hard but me and Hamish will see you when this is all over Thank you for being the best Granny to Hamish We all miss you pictwittercomI00C0Qo0je
2,Happy Mothers Day from Ben to Leia <0 but remember to social distance pictwittercom0tp0FeNRjX
2,The best boy in the whole My cerebral palsy warrior Rory up for a in the middle of the night as his legs were hurting but back in bed all settled full of love giggles I love that I am his mum Happy Mothers Day Everyone lots of love Shauna Rory pictwittercomFmiUwPCjyz
0,Happy to my Mum and all the amazing Mums in the UK And for the rest of youdo yourself a favour during these uneasy times and call your Mum Gx pictwittercomQotSPwBLgD
1,samsmith morning sam how r you today Hope ur well I went to Los Angeles with some of you today and now and I r back home Miss you heaps Happy mothers day sweetie Love you xoxo
0,Happy Mothers Day everyone Lockdown movie of the day Soul Food This movie shows the importance of having family rituals traditions and that we are not all perfect either Dust off your DVDs take out your old CDs and tapes or hit those streaming apps pictwittercomVqjyHoxfS0
1,I am a tad late in the day with this but hey ho Happy Mothers Day to the best mum and nanna a girl sons could ask for She has a heart of gold and will do anything for anyone Mothers Day cyber celebration it is pictwittercom0NRSTsvUyS
0,Happy mothers day to my queen MaupeO may Gods wisdom in you be a foundation for Grace Loads of luv from Mohd Grace pictwittercomnZHopiVKwD
0,The most valuable commodity 0000 Happy Mothers Day Mum pictwittercomX0Zp0xc0cY
2,Thank you for being a mother Thank you for everything Thank you for your love Most importantly GOD BLESS YOU RICHLY WE LOVE YOU AUNTY Happy Mothers Day twadesuwa pictwittercomtx00yizIZ0
1,Happy Mothers Day UK If your or your family are in Self Isolation read a free Amazon Kindle of my new mystery and suspense novel The Haunting of Alice May amazoncomdpB00PFJKPKP pictwittercomN00uEnC0Ep
1,That said I hope all the mammies who would be celebrating have a nice Mothers Day from a distance and my thoughts are as ever with people for whom today is not such a happy day x
1,Thinking of all the mothers and families today at a time when closeness at a distance has never been so important To all the amazing mothers in our world Happy Mothers Day Sending you our love from afar pictwittercomgFxrtBGj0X
0,Happy Mothers Day to all the strong brave amazing mothers out there it is a bit of a different one this year but treat yourself to a bit of you time and stay safe pictwittercomHmNGYkwsmu
1,is not your ma just the best If for any reason you can not be with your mother today tag her in this picture to show you are thinking of her We wish you health and a happy Mothers Day pictwittercom0aKi0E00aV
2,A very Happy Mothers Day to all the Mums out there We hope you got lots of virtual hugs today and we hope your beer cupboard is well stocked ifttt0wx00dF pictwittercom0gcDBkx0MS
2,HAPPY MOTHERS DAY TO MY BEAUTIFUL MUM kimfwilson Not only is she amazing funny selfless and strong she does everything she can to help everyone and anyone Ps she is also the best grooviest dancer I know compBCRQijAnJY igshid=0000u0alfl0uf
0,Happy mothers day my pride and pillar of support the ever praying mother Mummy you are an asset to me and my siblings you undying love and dedication to this family has made us all successful The grace of will never disappoint you Good health long life and blessings pictwittercomjCJ0TyYjgI
1,Happy Mothers Day to mums everywhere LAST CHANCE to text your messages to 00000 and start it with CWR or call 0000 00 00 000 to wish your mum a happy Mothers Day until 0pm pictwittercomVG0ttUMtYA
2,Happy Mothers Day to all the Mothers working on the frontline today Thank you for keeping our People alive our Country running Irish Mothers are the best
1,So as its mothers day this is for my mum my auntie Irene and auntie Helen Who all had the same taste in music Happy mothers day youtubejaV0ZpJpZcc
1,JessiePorterNS thought I would share a little picture of jeridan Happy lastnight making a little house with sweets in for granny for mothers day Very happy with the finished result Was great teamwork sure loves to craft away like her mum does pictwittercom0xXCRHmu0i
0,Happy mothers day to all the wonderful mothers in the world compBCV0tDD0tsP 0Kxp0PJ00ql0s0WK0yzutzHVI0igshid=0oy0x000ab0gd
2,Happy mothers Day everyone What are you guys up to today and what do you love doing with your mum compBCgwn0lFqI igshid=0g00qrrvypl00
